"Time","Source","Destination","Protocol","Length","D-Port","S-Port","ACK","SYN","Delta-Time"
"1776.005889","HewlettPacka_8e:40:b3","Spanning-tree-(for-bridges)_00","STP","64","","","","","0.083189"
"1776.130654","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.124765"
"1776.224898","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.094244"
"1776.232004","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.007106"
"1776.442643","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.210639"
"1776.536957","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.094314"
"1776.542691","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.005734"
"1776.754689","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.211998"
"1776.848935","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.094246"
"1776.852034","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.003099"
"1777.066670","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.214636"
"1777.111032","172.27.224.251","172.27.224.250","TCP","60","502","53128","Set","Not set","0.044362"
"1777.120762","172.27.224.250","172.27.224.251","TCP","60","53128","502","Set","Not set","0.009730"
"1777.121990","172.27.224.250","172.27.224.251","TCP","60","53128","502","Set","Not set","0.001228"
"1777.121995","172.27.224.251","172.27.224.250","TCP","60","502","53128","Set","Not set","0.000005"
"1777.122160","172.27.224.250","172.27.224.251","TCP","60","53128","502","Set","Not set","0.000165"
"1777.130736","172.27.224.250","172.27.224.251","TCP","60","53128","502","Not set","Not set","0.008576"
"1777.160862","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.030126"
"1777.172662","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.011800"
"1777.378622","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.205960"
"1777.472858","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.094236"
"1777.482027","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.009169"
"1777.690647","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.208620"
"1777.769621","172.27.224.70","255.255.255.255","UDP","82","1947","64381","","","0.078974"
"1777.785112","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.015491"
"1777.792677","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.007565"
"1778.002643","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.209966"
"1778.005940","HewlettPacka_8e:40:b3","Spanning-tree-(for-bridges)_00","STP","64","","","","","0.003297"
"1778.096868","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.090928"
"1778.102059","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.005191"
"1778.299040","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.196981"
"1778.409138","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.110098"
"1778.412709","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.003571"
"1778.558840","ASUSTekCOMPU_64:40:79","Broadcast","ARP","60","","","","","0.146131"
"1778.560609","Telemecaniqu_09:51:3b","ASUSTekCOMPU_64:40:79","ARP","64","","","","","0.001769"
"1778.560614","172.27.224.251","172.27.224.250","TCP","60","502","53129","Not set","Set","0.000005"
"1778.570880","172.27.224.250","172.27.224.251","TCP","60","53129","502","Set","Set","0.010266"
"1778.570884","172.27.224.251","172.27.224.250","TCP","60","502","53129","Set","Not set","0.000004"
"1778.571552","172.27.224.251","172.27.224.250","TCP","60","502","53129","Set","Not set","0.000668"
"1778.571793","172.27.224.251","172.27.224.250","TCP","60","502","53129","Set","Not set","0.000241"
"1778.572047","172.27.224.251","172.27.224.250","TCP","60","502","53129","Set","Not set","0.000254"
"1778.572297","172.27.224.251","172.27.224.250","TCP","60","502","53129","Set","Not set","0.000250"
"1778.572543","172.27.224.251","172.27.224.250","TCP","60","502","53129","Set","Not set","0.000246"
"1778.572791","172.27.224.251","172.27.224.250","TCP","60","502","53129","Set","Not set","0.000248"
"1778.573039","172.27.224.251","172.27.224.250","TCP","60","502","53129","Set","Not set","0.000248"
"1778.573296","172.27.224.251","172.27.224.250","TCP","60","502","53129","Set","Not set","0.000257"
"1778.573541","172.27.224.251","172.27.224.250","TCP","60","502","53129","Set","Not set","0.000245"
"1778.573788","172.27.224.251","172.27.224.250","TCP","60","502","53129","Set","Not set","0.000247"
"1778.574037","172.27.224.251","172.27.224.250","TCP","60","502","53129","Set","Not set","0.000249"
"1778.574293","172.27.224.251","172.27.224.250","TCP","60","502","53129","Set","Not set","0.000256"
"1778.582377","172.27.224.250","172.27.224.251","TCP","60","53129","502","Set","Not set","0.008084"
"1778.591975","172.27.224.250","172.27.224.251","TCP","60","53129","502","Set","Not set","0.009598"
"1778.592866","172.27.224.250","172.27.224.251","Modbus/TCP","66","53129","502","Set","Not set","0.000891"
"1778.611002","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.018136"
"1778.721011","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.110009"
"1778.732095","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.011084"
"1778.795075","172.27.224.251","172.27.224.250","TCP","60","502","53129","Set","Not set","0.062980"
"1778.938614","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.143539"
"1779.032863","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.094249"
"1779.042736","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.009873"
"1779.250617","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.207881"
"1779.344848","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.094231"
"1779.352042","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.007194"
"1779.562614","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.210572"
"1779.656873","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.094259"
"1779.662740","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.005867"
"1779.874608","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.211868"
"1779.968846","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.094238"
"1779.972090","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.003244"
"1780.005752","HewlettPacka_8e:40:b3","Spanning-tree-(for-bridges)_00","STP","64","","","","","0.033662"
"1780.010473","172.27.224.251","172.27.224.250","TCP","60","502","53129","Set","Not set","0.004721"
"1780.020806","172.27.224.250","172.27.224.251","TCP","60","53129","502","Set","Not set","0.010333"
"1780.022019","172.27.224.250","172.27.224.251","TCP","60","53129","502","Set","Not set","0.001213"
"1780.022024","172.27.224.251","172.27.224.250","TCP","60","502","53129","Set","Not set","0.000005"
"1780.022192","172.27.224.250","172.27.224.251","TCP","60","53129","502","Set","Not set","0.000168"
"1780.030804","172.27.224.250","172.27.224.251","TCP","60","53129","502","Not set","Not set","0.008612"
"1780.170995","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.140191"
"1780.281357","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.110362"
"1780.292738","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.011381"
"1780.498589","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.205851"
"1780.592851","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.094262"
"1780.602101","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.009250"
"1780.810579","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.208478"
"1780.904875","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.094296"
"1780.912704","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.007829"
"1781.122601","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.209897"
"1781.216775","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.094174"
"1781.222063","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.005288"
"1781.434567","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.212504"
"1781.459317","ASUSTekCOMPU_64:40:79","Broadcast","ARP","60","","","","","0.024750"
"1781.460712","Telemecaniqu_09:51:3b","ASUSTekCOMPU_64:40:79","ARP","64","","","","","0.001395"
"1781.460717","172.27.224.251","172.27.224.250","TCP","60","502","53130","Not set","Set","0.000005"
"1781.470964","172.27.224.250","172.27.224.251","TCP","60","53130","502","Set","Set","0.010247"
"1781.470969","172.27.224.251","172.27.224.250","TCP","60","502","53130","Set","Not set","0.000005"
"1781.472057","172.27.224.251","172.27.224.250","TCP","60","502","53130","Set","Not set","0.001088"
"1781.472289","172.27.224.251","172.27.224.250","TCP","60","502","53130","Set","Not set","0.000232"
"1781.472531","172.27.224.251","172.27.224.250","TCP","60","502","53130","Set","Not set","0.000242"
"1781.472780","172.27.224.251","172.27.224.250","TCP","60","502","53130","Set","Not set","0.000249"
"1781.473032","172.27.224.251","172.27.224.250","TCP","60","502","53130","Set","Not set","0.000252"
"1781.473281","172.27.224.251","172.27.224.250","TCP","60","502","53130","Set","Not set","0.000249"
"1781.473527","172.27.224.251","172.27.224.250","TCP","60","502","53130","Set","Not set","0.000246"
"1781.473775","172.27.224.251","172.27.224.250","TCP","60","502","53130","Set","Not set","0.000248"
"1781.474030","172.27.224.251","172.27.224.250","TCP","60","502","53130","Set","Not set","0.000255"
"1781.474280","172.27.224.251","172.27.224.250","TCP","60","502","53130","Set","Not set","0.000250"
"1781.474525","172.27.224.251","172.27.224.250","TCP","60","502","53130","Set","Not set","0.000245"
"1781.474773","172.27.224.251","172.27.224.250","TCP","60","502","53130","Set","Not set","0.000248"
"1781.483320","172.27.224.250","172.27.224.251","TCP","60","53130","502","Set","Not set","0.008547"
"1781.491852","172.27.224.250","172.27.224.251","TCP","60","53130","502","Set","Not set","0.008532"
"1781.492712","172.27.224.250","172.27.224.251","Modbus/TCP","66","53130","502","Set","Not set","0.000860"
"1781.528783","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.036071"
"1781.532116","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.003333"
"1781.695011","172.27.224.251","172.27.224.250","TCP","60","502","53130","Set","Not set","0.162895"
"1781.730982","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.035971"
"1781.840890","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.109908"
"1781.852796","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.011906"
"1782.005756","HewlettPacka_8e:40:b3","Spanning-tree-(for-bridges)_00","STP","64","","","","","0.152960"
"1782.058584","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.052828"
"1782.152903","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.094319"
"1782.162112","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.009209"
"1782.370588","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.208476"
"1782.464780","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.094192"
"1782.472807","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.008027"
"1782.682604","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.209797"
"1782.776774","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.094170"
"1782.782127","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.005353"
"1782.838555","VMware_9d:9e:9e","Telemecaniqu_09:51:3b","ARP","60","","","","","0.056428"
"1782.840704","Telemecaniqu_09:51:3b","VMware_9d:9e:9e","ARP","64","","","","","0.002149"
"1782.911006","172.27.224.251","172.27.224.250","TCP","60","502","53130","Set","Not set","0.070302"
"1782.920855","172.27.224.250","172.27.224.251","TCP","60","53130","502","Set","Not set","0.009849"
"1782.922084","172.27.224.250","172.27.224.251","TCP","60","53130","502","Set","Not set","0.001229"
"1782.922088","172.27.224.251","172.27.224.250","TCP","60","502","53130","Set","Not set","0.000004"
"1782.922253","172.27.224.250","172.27.224.251","TCP","60","53130","502","Set","Not set","0.000165"
"1782.930831","172.27.224.250","172.27.224.251","TCP","60","53130","502","Not set","Not set","0.008578"
"1782.994556","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.063725"
"1783.088866","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.094310"
"1783.092766","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.003900"
"1783.306576","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.213810"
"1783.410545","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.103969"
"1783.422068","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.011523"
"1783.618587","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.196519"
"1783.712797","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.094210"
"1783.722770","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.009973"
"1783.930579","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.207809"
"1784.005816","HewlettPacka_8e:40:b3","Spanning-tree-(for-bridges)_00","STP","64","","","","","0.075237"
"1784.055955","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.050139"
"1784.062098","172.27.224.250","172.27.224.70","Modbus/TCP","85","49499","502","Set","Not set","0.006143"
"1784.273767","172.27.224.70","172.27.224.250","TCP","60","502","49499","Set","Not set","0.211669"
"1784.358835","ASUSTekCOMPU_64:40:79","Broadcast","ARP","60","","","","","0.085068"
"1784.360771","Telemecaniqu_09:51:3b","ASUSTekCOMPU_64:40:79","ARP","64","","","","","0.001936"
"1784.360777","172.27.224.251","172.27.224.250","TCP","60","502","53131","Not set","Set","0.000006"
"1784.367945","172.27.224.70","172.27.224.250","Modbus/TCP","66","502","49499","Set","Not set","0.007168"
"1784.371001","172.27.224.250","172.27.224.251","TCP","60","53131","502","Set","Set","0.003056"
"1784.371005","172.27.224.251","172.27.224.250","TCP","60","502","53131","Set","Not set","0.000004"
"1784.371562","172.27.224.251","172.27.224.250","TCP","60","502","53131","Set","Not set","0.000557"
"1784.371803","172.27.224.251","172.27.224.250","TCP","60","502","53131","Set","Not set","0.000241"
"1784.372050","172.27.224.251","172.27.224.250","TCP","60","502","53131","Set","Not set","0.000247"
"1784.372314","172.27.224.251","172.27.224.250","TCP","60","502","53131","Set","Not set","0.000264"
"1784.372546","172.27.224.251","172.27.224.250","TCP","60","502","53131","Set","Not set","0.000232"
"1784.372800","172.27.224.251","172.27.224.250","TCP","60","502","53131","Set","Not set","0.000254"
